speed,latitude,longitude,route_type,anomaly
6.329765,50.246246,28.685886,0.6246854,1
28.463308,50.25392,28.698772,0.9460823,1
0.090155326,50.264317,28.627571,1.0818055,1
48.92447,50.29323,28.646654,1.2584265,-1
0.24039459,50.291443,28.73962,1.1808182,-1
50.989624,50.279625,28.722404,1.1967187,-1
24.805462,50.265953,28.7364,0.59463423,-1
0.05291898,50.26423,28.620558,0.579008,1
0.573678,50.250275,28.640663,1.0451007,1
15.247632,50.24287,28.653666,0.6651268,1
5.284108,50.251587,28.653656,1.9965624,1
2.5945098,50.25959,28.686163,1.99965,1
30.36268,50.282948,28.69897,1.9994514,1
0.49826944,50.25797,28.651962,1.9997361,1
7.534621,50.267776,28.647408,1.9998,1
32.138317,50.25438,28.69722,1.9985663,1
2.436823,50.2569,28.603792,1.9996898,1
33.866554,50.2676,28.666954,1.9973457,1
12.12155,50.247284,28.695147,1.9993515,1
0.43382433,50.268402,28.706188,1.9981776,1
5.372573,50.27768,28.661503,1.7446293,1
0.39315265,50.253803,28.712933,0.9974391,1
5.018596,50.24461,28.68512,0.5454593,1
28.755444,50.25108,28.681736,0.8910126,1
0.1185046,50.2559,28.620743,1.0346735,1
25.227262,50.290104,28.597317,1.0798627,-1
0.01453937,50.25654,28.727922,0.76863086,-1
45.6565,50.26883,28.65882,0.71666706,1
18.255156,50.252674,28.70152,0.46624485,1
0.3423354,50.25602,28.618904,0.5258219,1
1.0917578,50.233944,28.607185,0.1913634,-1
9.311364,50.23507,28.615644,0.064043365,-1
34.574852,50.267124,28.664654,0.98781866,1
0.16947825,50.28893,28.59675,0.9460858,1
0.13154529,50.25804,28.689032,0.6927791,1
50.4121,50.23919,28.726484,0.75267786,-1
39.759144,50.257355,28.71707,0.93129,1
38.437065,50.228344,28.724293,1.0985155,-1
0.786628,50.24169,28.673634,1.2262658,1
11.9175415,50.234684,28.719837,1.0557246,1
30.714045,50.234337,28.669815,0.56224066,1
32.811394,50.238647,28.66544,0.18747321,1
16.0229,50.243656,28.646618,0.6841357,1
41.53928,50.27085,28.702118,0.99859893,1
51.69788,50.24453,28.651712,1.1248056,-1
10.319445,50.250893,28.647406,0.8601511,1
7.7882957,50.261864,28.691572,1.3037988,1
41.372643,50.257847,28.697805,0.8719791,1
0.015967114,50.263443,28.624788,0.57035697,1
0.21278213,50.244446,28.664112,0.65184313,1
5.2340846,50.242172,28.649342,1.0725707,1
1.1709315,50.250607,28.691004,1.3029706,1
51.76762,50.263027,28.643934,1.0812068,-1
33.446198,50.24152,28.695301,0.80286974,1
0.43543327,50.25624,28.71508,0.986858,1
5.820641,50.243454,28.689194,0.5853721,1
26.512556,50.250156,28.686415,0.8517085,1
0.10704712,50.253525,28.618816,0.946881,1
29.503056,50.290207,28.599396,1.0611514,-1
0.027977578,50.260548,28.73006,0.7079794,-1
44.53157,50.26988,28.66396,0.68577504,1
15.627238,50.246998,28.704641,0.40654513,1
0.21513328,50.252823,28.610126,0.4020265,1
0.9361713,50.237904,28.611559,0.26356637,-1
14.365652,50.234768,28.61738,0.082130075,-1
6.370705,50.25156,28.654636,1.9964111,1
15.686579,50.252003,28.661081,1.9991779,1
39.75997,50.261257,28.688177,1.9994485,1
0.721085,50.266617,28.62611,1.9997715,1
32.3215,50.270897,28.70039,1.9996206,1
20.86461,50.265152,28.663958,1.9997851,1
11.245308,50.298042,28.608452,1.9996507,1
16.958855,50.29005,28.655682,1.9988387,1
30.051956,50.246384,28.68178,1.9991912,1
33.36741,50.25236,28.702604,1.9888353,1
0.77680326,50.247,28.648031,1.9702301,1
42.96804,50.250008,28.623098,1.0840019,1
15.845873,50.302658,28.691816,0.8841052,-1
38.012283,50.254078,28.71114,0.95026386,1
8.632931,50.266006,28.677046,0.7962815,1
26.885853,50.286972,28.67232,1.2736443,1
2.1952674,50.288162,28.708551,0.85549384,1
0.05275819,50.2923,28.682493,0.9570387,1
0.8159482,50.29561,28.707443,0.89874023,-1
41.579,50.279385,28.664598,1.1789638,1
2.7867937,50.303524,28.69271,0.76893634,-1
2.6125338,50.29324,28.612946,1.4517239,1
42.027454,50.28643,28.725597,0.94283724,-1
53.97165,50.2517,28.673018,1.3140717,-1
15.562637,50.255856,28.647697,0.79873866,1
9.185205,50.249947,28.663208,1.1571542,1
21.823492,50.263187,28.714567,1.1016995,1
0.17801742,50.2817,28.64906,0.8499878,1
0.054159135,50.262955,28.6687,0.97782916,1
1.5320646,50.277462,28.653938,1.1047211,1
0.013262015,50.277416,28.70236,1.2096235,1
33.436646,50.290886,28.664433,1.2948076,1
8.857289,50.27457,28.687641,1.2976345,1
5.4244814,50.251366,28.653198,1.9965693,1
0.6110543,50.270786,28.700777,1.9997706,1
13.09363,50.29513,28.709846,1.99962,1
0.75961715,50.252216,28.670845,1.9997703,1
2.2362752,50.27095,28.644598,1.9998368,1
25.20913,50.260487,28.683466,1.9979105,1
4.0690465,50.245018,28.609913,1.9996017,1
32.176483,50.257122,28.67063,1.999077,1
21.383675,50.259327,28.672842,1.9986293,1
0.6558391,50.265408,28.713648,1.9986532,1
26.106575,50.282166,28.66286,1.9628547,1
16.23027,50.250923,28.661669,1.9954153,1
21.559536,50.262344,28.650509,1.9987571,1
8.217998,50.258003,28.678246,1.9997251,1
3.427423,50.27151,28.677279,1.9998682,1
15.743426,50.269753,28.659084,1.9997951,1
31.374851,50.256355,28.673052,1.9995321,1
13.671064,50.281708,28.602642,1.9996157,1
32.6034,50.270428,28.63485,1.9937464,1
34.586765,50.23954,28.67789,1.9984082,1
36.939342,50.25459,28.710484,1.9759077,1
0.510566,50.25839,28.630692,1.758782,1
35.856586,50.26614,28.681984,1.033923,1
36.486958,50.246826,28.627476,1.0187039,1
4.343935,50.259,28.645136,1.036767,1
18.082748,50.273003,28.67756,1.1684026,1
29.115847,50.263927,28.699993,0.85260475,1
0.016125469,50.26894,28.632433,0.74351627,1
0.061300505,50.245205,28.689108,0.7273942,1
13.82918,50.249855,28.660149,1.1424364,1
3.3958182,50.252228,28.68562,1.344135,1
49.755577,50.260094,28.635096,1.1012887,1
36.455044,50.2356,28.692776,0.8364297,1
41.475716,50.280167,28.716946,0.9537427,-1
20.649424,50.250114,28.602034,1.2330989,1
0.5615186,50.244816,28.628124,0.8563394,1
10.33234,50.27743,28.638363,1.555528,1
0.18683723,50.26611,28.694557,1.311856,1
0.4282936,50.277782,28.646692,1.3107704,1
0.09548237,50.254013,28.689236,1.267637,1
13.336962,50.28663,28.661474,1.2454342,1
9.349128,50.277294,28.695087,1.0843887,1
28.232029,50.291927,28.633633,1.0413762,1
11.00125,50.269295,28.70374,1.0081649,1
33.904755,50.265297,28.676275,1.0413895,1
0.8539008,50.254623,28.597776,1.0633965,1
0.29287612,50.240612,28.656034,0.7843171,1
41.41045,50.259537,28.668398,1.262122,1
13.239439,50.253986,28.699883,1.0922507,1
0.39216316,50.289776,28.662231,1.2217492,1
0.07595181,50.27653,28.708801,1.0301763,1
17.138466,50.291668,28.641066,1.3305812,1
3.0026703,50.28883,28.677467,1.1952403,1
31.130535,50.286686,28.622686,1.1509069,1
8.826424,50.258747,28.696798,1.0526184,1
0.87683094,50.26581,28.723793,0.9810128,1
11.273085,50.24296,28.699305,0.73021597,1
31.249166,50.256153,28.693977,1.143127,1
6.9574575,50.272713,28.646471,1.014331,1
24.556803,50.27087,28.64101,1.2419826,1
15.257654,50.29351,28.697304,1.2046441,1
39.49869,50.295673,28.694609,1.259753,-1
2.6581752,50.30235,28.671259,1.4435276,1
1.9079757,50.282185,28.703604,1.5479481,1
0.2007029,50.27454,28.663063,1.232085,1
0.081518725,50.261036,28.708767,1.2996172,1
0.49511626,50.258408,28.717062,0.98350614,1
6.001237,50.245235,28.68614,0.6006551,1
27.219717,50.252243,28.693584,0.89876175,1
0.09030508,50.258247,28.625141,1.0334386,1
23.021645,50.291203,28.596762,1.0851645,-1
0.01253638,50.254765,28.725445,0.7822169,1
45.708138,50.268227,28.654009,0.72394276,1
14.909896,50.25953,28.692347,0.5605577,1
0.6032772,50.256584,28.631977,0.66970944,1
1.3226414,50.23221,28.6043,0.13955964,-1
3.9697342,50.236145,28.611198,0.049725357,-1
26.591377,50.249832,28.66922,1.9942569,1
23.62936,50.273865,28.64504,1.9980855,1
2.5398562,50.25525,28.679926,1.9996777,1
10.060259,50.25737,28.67381,1.9998413,1
33.844116,50.24869,28.70364,1.9995579,1
5.9999003,50.255768,28.627033,1.9997799,1
52.274826,50.24634,28.664053,1.9959707,1
4.9153547,50.237762,28.64443,1.9979705,1
14.008353,50.244564,28.657999,1.9911215,1
0.40735123,50.25233,28.630415,1.7947409,1
2.321255,50.250698,28.648565,1.9232987,1
5.223979,50.251583,28.653587,1.9965721,1
7.7874155,50.253033,28.67391,1.9994513,1
39.463715,50.26975,28.69117,1.9994026,1
0.42198953,50.259174,28.64878,1.99972,1
18.176216,50.266624,28.649864,1.9997644,1
21.064568,50.246567,28.704243,1.9992412,1
2.607177,50.26879,28.612764,1.9997828,1
27.950054,50.268604,28.661383,1.9957137,1
19.899807,50.23938,28.680695,1.9992156,1
1.1263853,50.25376,28.683144,1.9983493,1
4.8839264,50.27911,28.6824,1.9268907,1
34.230972,50.265335,28.670511,1.0285201,1
31.559814,50.248554,28.648634,1.1013228,1
12.091617,50.263363,28.663649,1.1570079,1
10.7335205,50.282715,28.699318,1.2649764,1
42.62761,50.2526,28.691023,0.7745589,1
0.013400777,50.26509,28.626862,0.63068587,1
0.1424762,50.245197,28.681421,0.6322631,1
10.61735,50.244114,28.655796,1.1059973,1
2.0936518,50.253166,28.687849,1.3369555,1
51.799664,50.260605,28.638262,1.109227,1
34.860893,50.238476,28.694685,0.8218235,1
0.5154069,50.25883,28.717745,0.977204,1
7.0298715,50.241325,28.695654,0.6417628,1
19.607262,50.254013,28.665194,1.0676769,1
0.28530857,50.264183,28.614227,0.9358361,1
32.002525,50.278156,28.601324,1.120211,1
0.05300987,50.27088,28.738018,0.8826258,-1
35.3905,50.268055,28.661978,0.97368586,1
6.882915,50.266014,28.705107,0.6654057,1
1.0332901,50.253666,28.64769,0.72245944,1
1.1721717,50.235447,28.612938,0.12687086,-1
4.791834,50.237965,28.625092,0.04224567,-1
14.200155,50.29184,28.732632,0.97326,-1
36.236275,50.25206,28.708017,1.2493374,1
17.35126,50.26152,28.707464,0.87559175,1
0.10955159,50.270798,28.632301,0.75286925,1
30.250292,50.27978,28.59756,0.9486609,1
0.067135274,50.266674,28.735579,0.759422,-1
35.64673,50.265842,28.655272,0.842227,1
6.5552497,50.2677,28.698513,0.6638596,1
1.43086,50.25111,28.646229,0.7504159,1
1.1099308,50.235466,28.610489,0.10613196,-1
4.1937084,50.237137,28.621271,0.032992978,-1
5.2720757,50.25163,28.653755,1.9965596,1
3.1318452,50.258404,28.684496,1.9996246,1
32.573177,50.28076,28.69619,1.9994138,1
0.5234438,50.258923,28.6446,1.9997256,1
8.861181,50.26687,28.65117,1.999796,1
37.703377,50.252235,28.701368,1.9986376,1
2.0630915,50.259193,28.603292,1.9997011,1
33.491516,50.26762,28.665346,1.9967653,1
12.587853,50.245968,28.692688,1.9992795,1
0.38796085,50.265717,28.700932,1.9979581,1
4.2153354,50.275745,28.659803,1.6635542,1
32.921944,50.26548,28.671019,1.0297103,1
0.4102579,50.26315,28.594929,0.999555,1
0.13248819,50.242405,28.67805,0.6555937,1
4.648507,50.27008,28.670692,1.2374499,1
1.1954937,50.25113,28.685894,1.1901444,1
2.7978618,50.288345,28.673393,1.3432568,1
2.2537637,50.273018,28.716267,1.0776736,1
12.101441,50.294724,28.64546,1.0488894,1
2.7308276,50.289207,28.704,1.0655391,1
37.20655,50.293755,28.636396,0.979343,-1
6.124734,50.27884,28.709148,0.9896055,1
0.39083955,50.253258,28.712645,0.99788296,1
5.057792,50.24372,28.687464,0.55380327,1
25.803102,50.253387,28.670216,0.9741777,1
0.18117526,50.260082,28.619463,1.0377011,1
29.02275,50.28712,28.599144,1.1160142,-1
0.017456453,50.26146,28.734215,0.84282047,1
45.362907,50.26974,28.66305,0.8617023,1
16.864216,50.25737,28.705336,0.5441317,1
0.45110163,50.26038,28.629765,0.6287264,1
1.3254995,50.233772,28.610085,0.18349347,-1
8.829497,50.235676,28.621042,0.053268388,-1
35.847107,50.2672,28.68662,1.028471,1
0.9967173,50.24539,28.59438,1.1417869,-1
0.26923817,50.240734,28.662996,0.63104105,1
39.786762,50.26231,28.671558,1.3945744,1
5.3746777,50.255306,28.693829,1.2527786,1
1.1955384,50.287586,28.661777,1.2881395,1
0.4014977,50.27224,28.70872,1.0408442,1
14.639569,50.29274,28.639463,1.1908534,1
3.4247112,50.287773,28.6924,1.0915515,1
38.025784,50.29009,28.628626,1.0275152,1
6.9381647,50.26997,28.702896,1.0209044,1
41.129448,50.2376,28.649605,1.768062,1
18.78977,50.296947,28.600016,1.9661872,-1
0.19239524,50.25607,28.644361,1.9886422,1
30.68234,50.26918,28.685335,1.8498238,1
0.14466316,50.27257,28.604097,1.7427508,1
4.041577,50.24221,28.618631,1.1291294,1
0.15966673,50.243828,28.59788,1.8427637,1
39.547806,50.249786,28.642149,1.0859787,1
33.6366,50.24815,28.71996,1.439896,1
49.542393,50.234905,28.732483,1.2195185,-1
37.92203,50.23032,28.702318,1.4758099,1
5.317429,50.251434,28.653284,1.9965762,1
0.732576,50.269108,28.69838,1.9997625,1
15.181217,50.29396,28.709269,1.9995961,1
0.64769644,50.253822,28.667812,1.9997704,1
2.7797308,50.270782,28.645206,1.9998302,1
26.571947,50.260277,28.686306,1.9980648,1
3.3395033,50.24652,28.60732,1.999618,1
34.152805,50.25818,28.670881,1.9988753,1
15.9582405,50.25576,28.681751,1.9990057,1
0.77902645,50.272373,28.714766,1.998627,1
20.521732,50.284344,28.664036,1.9453187,1
35.763474,50.26713,28.679895,1.0120511,1
0.44395965,50.26222,28.596252,1.0366129,1
0.18898673,50.248802,28.6895,0.67661303,1
50.43443,50.23357,28.729004,0.76588327,-1
44.23015,50.245594,28.717688,0.79619914,-1
28.578701,50.228626,28.729496,0.9780113,-1
0.110055074,50.24764,28.686554,1.110603,1
1.8483381,50.24203,28.718699,1.0111054,1
30.064003,50.23853,28.687534,0.36572766,1
29.399178,50.24459,28.672998,0.087404355,1
17.63742,50.251057,28.638481,0.30477658,1
7.906083,50.28844,28.73224,0.990552,-1
29.936626,50.25241,28.705624,1.139787,1
19.60678,50.270103,28.692764,1.0670447,1
6.908588,50.27604,28.636932,1.0263463,1
16.87923,50.26861,28.68032,1.2410225,1
35.04223,50.29477,28.672441,1.5234816,1
2.157184,50.297657,28.71371,1.4459164,1
0.11202848,50.2844,28.67391,1.4426355,1
0.09146148,50.26514,28.729763,1.3192073,1
9.179857,50.26253,28.64762,1.1747161,1
0.6775699,50.24666,28.677233,1.1857468,1
38.579773,50.23844,28.690422,1.9675616,1
29.710926,50.283054,28.598892,1.9873163,1
0.28592372,50.239044,28.698305,1.9983618,1
10.965603,50.250706,28.672173,1.9997243,1
31.88647,50.240986,28.652676,1.997792,1
9.869907,50.231598,28.700333,1.9990398,1
10.042867,50.27187,28.605913,1.9991764,1
0.54786134,50.2676,28.655092,1.9932325,1
20.875494,50.253536,28.722776,1.9983243,1
50.043205,50.24655,28.683462,1.7904806,1
0.23713142,50.25055,28.632313,1.7357606,1
0.39371556,50.253563,28.7129,0.99616885,1
5.2565064,50.243156,28.688972,0.56282043,1
17.624966,50.255363,28.659336,1.0054331,1
0.3050698,50.263287,28.616123,0.9982521,1
32.423904,50.278893,28.602749,1.1329691,1
0.054179054,50.27147,28.73841,0.9030742,-1
36.48864,50.268494,28.665005,0.97552085,1
8.546899,50.262962,28.709068,0.6375539,1
0.68381745,50.25591,28.643257,0.67076194,1
1.1900733,50.235306,28.613947,0.15035804,-1
6.076309,50.237915,28.626495,0.05132465,-1
32.227455,50.29214,28.730343,0.94941217,-1
52.19283,50.25902,28.680275,1.3493011,1
12.368471,50.267075,28.660034,0.83652,1
13.110296,50.249702,28.654524,1.1480385,1
14.873306,50.271706,28.718517,1.0763023,1
0.37542504,50.285976,28.669928,1.137287,1
0.14269064,50.274757,28.696184,0.99100685,1
1.1363531,50.282833,28.649385,1.1109847,1
0.006018797,50.278404,28.703594,1.1883382,1
39.68472,50.29133,28.672806,1.2986628,1
13.781918,50.27608,28.692562,1.3035786,1
0.86909527,50.265697,28.723715,0.9807562,1
11.18536,50.243317,28.69867,0.7281613,1
31.533743,50.256466,28.69529,1.1402689,1
6.8348336,50.273098,28.64452,1.0302953,1
23.508516,50.271667,28.642141,1.2486422,1
18.058147,50.294426,28.694197,1.2548366,1
36.995518,50.297253,28.698523,1.248598,-1
1.1208307,50.302315,28.673008,1.5145037,1
1.10465,50.276455,28.704716,1.5859917,1
0.3523978,50.27601,28.650583,1.2104249,1
0.05486797,50.257828,28.701748,1.2619225,1
1.3531789,50.271088,28.726982,0.9900094,1
13.798348,50.242306,28.704859,0.81211025,1
27.820528,50.257034,28.690042,1.159176,1
6.233725,50.275253,28.644817,1.0489788,1
26.300583,50.26875,28.646732,1.2695706,1
21.48548,50.295635,28.69604,1.2322124,1
35.474655,50.297775,28.697681,1.2238585,-1
0.13160293,50.299896,28.658018,1.4916713,1
0.84773433,50.265823,28.714602,1.4381157,1
0.6989234,50.27633,28.636703,1.1844372,1
0.025948953,50.25749,28.695702,1.2346201,1
33.92917,50.266174,28.663084,1.002621,1
0.2179798,50.285984,28.593113,0.9142936,-1
0.12381354,50.260418,28.682531,0.6495616,1
49.361607,50.238564,28.726439,0.7765339,-1
20.482101,50.26229,28.711473,1.0589141,1
29.367752,50.228287,28.724897,1.201241,-1
0.6222935,50.237606,28.658985,1.0982901,1
21.65899,50.23198,28.705893,0.8064278,-1
26.101486,50.234467,28.652819,0.34963775,1
33.998158,50.238873,28.640762,0.12696025,-1
16.3659,50.244633,28.614525,0.2670254,-1
36.77469,50.268265,28.690014,1.0127064,1
1.4886801,50.24687,28.595959,1.1350764,-1
0.35426265,50.240562,28.651031,0.75746864,1
7.0611796,50.275482,28.655577,1.5368847,1
0.10052581,50.261234,28.689087,1.3589084,1
1.3679155,50.284286,28.666145,1.3803303,1
0.8863323,50.269318,28.69703,1.3130273,1
10.187601,50.292965,28.64913,1.1321397,1
5.579312,50.284763,28.705173,1.0240586,1
34.400757,50.29306,28.638823,0.99244773,1
8.452126,50.274956,28.707167,1.0233706,1
1.3769519,50.2713,28.727083,0.9904007,1
13.855088,50.24217,28.705187,0.8151969,1
27.551575,50.256916,28.689466,1.1588194,1
6.264865,50.275,28.645678,1.0392917,1
26.766634,50.267982,28.647102,1.2558436,1
21.014702,50.295063,28.695593,1.201739,1
35.253117,50.29717,28.695509,1.2099683,-1
0.1256718,50.299988,28.655647,1.4906644,1
0.9702596,50.26687,28.714708,1.42676,1
0.65679973,50.27584,28.63557,1.1923522,1
0.02682842,50.256886,28.695702,1.2348665,1
32.894653,50.26409,28.657965,1.0271313,1
0.7615655,50.27786,28.60676,0.9891432,1
0.51585317,50.2548,28.65423,0.9584215,1
25.734203,50.26544,28.663681,1.0744385,1
24.49161,50.2494,28.701172,0.96252567,1
0.2073561,50.288948,28.66311,1.1658736,1
0.06545444,50.281754,28.70987,1.0386866,1
17.71083,50.291485,28.645626,1.3120391,1
1.7270974,50.291916,28.676954,1.2474402,1
27.523945,50.288067,28.624552,1.1888776,1
9.084316,50.26192,28.698568,1.021404,1
4.0044503,50.28279,28.731161,0.99722004,-1
21.443634,50.24622,28.70862,1.0102887,1
22.911257,50.263287,28.690325,1.1262945,1
5.865546,50.277767,28.640148,1.0308911,1
23.135633,50.265892,28.66262,1.2572917,1
36.36674,50.295742,28.67066,1.3587763,1
9.689215,50.29935,28.706026,1.2910227,1
0.066280305,50.28623,28.670872,1.4203942,1
0.3763214,50.264446,28.72959,1.1832405,1
2.6080384,50.266388,28.637865,1.1454422,1
0.061717883,50.247505,28.683165,1.1908007,1
5.2825913,50.25144,28.653252,1.9965814,1
0.81868833,50.268097,28.697,1.9997567,1
16.418726,50.293243,28.708942,1.9995887,1
0.61279047,50.25444,28.666431,1.9997705,1
3.1019711,50.27055,28.645172,1.999827,1
26.892513,50.260136,28.687765,1.9981799,1
3.133165,50.24741,28.606436,1.9996305,1
34.66463,50.25943,28.671843,1.9987885,1
14.608168,50.254635,28.686472,1.9991804,1
0.76268643,50.27407,28.715006,1.9986289,1
18.269402,50.284985,28.664751,1.9443202,1
5.320716,50.25144,28.653297,1.9965752,1
2.105346,50.260803,28.687645,1.9996761,1
26.776108,50.2856,28.704033,1.999544,1
0.47200993,50.254875,28.665058,1.9997586,1
6.02127,50.267323,28.646156,1.9998132,1
23.850006,50.255962,28.69377,1.9986565,1
3.1971874,50.254646,28.606802,1.9996953,1
33.54301,50.26821,28.672213,1.9979993,1
12.8113165,50.249126,28.6948,1.9994473,1
0.46091968,50.27045,28.711506,1.998596,1
8.836643,50.282333,28.6664,1.8957678,1
5.624393,50.251286,28.653173,1.9965508,1
0.92440104,50.266964,28.695642,1.9997473,1
17.066065,50.29255,28.709373,1.999618,1
0.6640294,50.250782,28.674938,1.9997696,1
2.8214016,50.268658,28.645807,1.9998368,1
22.810493,50.258427,28.682903,1.9981028,1
4.2810397,50.24479,28.611351,1.9996208,1
32.75789,50.257874,28.671925,1.9990112,1
17.710009,50.258442,28.67677,1.9989432,1
0.72774804,50.26956,28.71477,1.9986937,1
23.863775,50.282833,28.666399,1.9591997,1
40.77267,50.246704,28.62426,1.1712519,1
1.2593892,50.30427,28.598454,1.4550428,-1
0.14127271,50.274048,28.608236,1.3366414,1
0.21909179,50.273697,28.60853,1.7766867,1
0.2481366,50.23444,28.59808,1.5871242,-1
6.294777,50.2384,28.599176,1.834521,-1
10.509213,50.235466,28.603642,1.8038654,-1
0.75047255,50.23654,28.605133,1.683421,-1
0.70695156,50.237568,28.602266,1.6495256,-1
1.2669308,50.23719,28.600172,1.6814355,-1
3.0985186,50.236935,28.603603,1.632484,-1
5.3357553,50.251385,28.653166,1.9965799,1
0.7580239,50.26871,28.697792,1.9997613,1
15.470581,50.293777,28.709433,1.9996015,1
0.6410691,50.253796,28.667648,1.999772,1
2.8808012,50.27054,28.644953,1.9998295,1
26.312107,50.260296,28.686758,1.9981518,1
3.2738326,50.246914,28.606985,1.9996271,1
34.241978,50.25912,28.672377,1.9988673,1
15.946177,50.25591,28.684378,1.9991373,1
0.72553873,50.272816,28.71505,1.9986844,1
19.714222,50.285057,28.665287,1.9544322,1
43.37708,50.274693,28.710794,0.9787195,-1
53.206776,50.2457,28.65459,1.1699827,-1
11.8957205,50.25084,28.644768,0.81665456,1
7.5030136,50.254776,28.686323,1.2761896,1
39.040436,50.259468,28.702251,0.9165936,1
0.022127697,50.266136,28.626957,0.5846059,1
0.20638882,50.246677,28.661095,0.7016163,1
3.4459686,50.244305,28.647245,1.0605472,1
0.66702217,50.252773,28.693012,1.2899152,1
48.55455,50.27073,28.646317,1.1157334,1
30.174406,50.247494,28.695274,0.82780397,1
5.480782,50.251328,28.653152,1.9965658,1
0.654171,50.270065,28.69972,1.9997678,1
13.725642,50.294735,28.709991,1.9996221,1
0.7419058,50.251785,28.6717,1.999771,1
2.3424857,50.270412,28.64472,1.9998369,1
24.731522,50.260075,28.6833,1.9979615,1
4.0457664,50.245064,28.609928,1.9996073,1
32.35112,50.257385,28.671118,1.9990617,1
20.656,50.25925,28.67415,1.9987426,1
0.65875405,50.266445,28.714056,1.9986823,1
25.268486,50.2825,28.664032,1.963855,1
11.451733,50.290787,28.73255,0.9832841,-1
35.644627,50.255306,28.703611,1.2123711,1
17.533356,50.272503,28.690884,1.0277916,1
7.838942,50.27358,28.635674,1.0414039,1
13.93611,50.27033,28.690756,1.2372909,1
34.780365,50.294235,28.680176,1.5621685,1
1.306311,50.29724,28.71886,1.4715047,1
0.15831341,50.28411,28.673712,1.4163958,1
0.048407193,50.267174,28.728308,1.3528767,1
10.447079,50.2672,28.653221,1.2210798,1
1.2003721,50.253498,28.678331,1.2365698,1
0.87416595,50.26577,28.72377,0.9808045,1
11.240816,50.24325,28.69885,0.72942626,1
31.468607,50.256443,28.69506,1.1413693,1
6.9196053,50.27296,28.645401,1.0232137,1
23.855072,50.271667,28.640894,1.2511159,1
16.145,50.294003,28.696653,1.2367373,1
39.084545,50.296474,28.696756,1.2634091,-1
2.4618914,50.30238,28.672903,1.4589634,1
1.5674037,50.28089,28.703594,1.5629406,1
0.22774602,50.27497,28.66018,1.22893,1
0.074153855,50.25998,28.706953,1.2852929,1
35.63639,50.26402,28.649706,0.98422277,1
0.17293271,50.29912,28.593283,0.8690049,-1
0.19816719,50.272175,28.658777,0.7319408,1
49.61688,50.254696,28.721815,0.817369,-1
8.323416,50.271652,28.705912,1.0789688,1
24.352085,50.228294,28.719662,1.2236396,-1
1.0816576,50.237312,28.645538,1.1029352,1
23.893429,50.23126,28.697212,0.7763304,1
27.02455,50.23291,28.646454,0.36447942,1
37.007984,50.236702,28.627398,0.13643776,-1
23.679,50.241558,28.602922,0.10090226,-1
14.762518,50.250988,28.660553,1.9955595,1
19.054798,50.259056,28.656187,1.9988881,1
20.69582,50.25898,28.687948,1.999634,1
2.0398364,50.26616,28.646585,1.9998666,1
30.850391,50.258587,28.694777,1.9996604,1
20.131056,50.253723,28.646759,1.9997764,1
32.0729,50.258945,28.694359,1.9994023,1
17.095135,50.245007,28.650736,1.9993618,1
2.5274453,50.24392,28.66746,1.9965109,1
0.29454684,50.246624,28.658854,1.9842222,1
12.0924635,50.256012,28.66833,1.9719685,1
43.039436,50.272392,28.706675,0.98640686,1
52.451603,50.24387,28.665247,1.1714675,1
14.867076,50.247654,28.649445,0.8036995,1
5.455805,50.259533,28.690418,1.2477839,1
38.610363,50.255672,28.70017,0.9641574,1
0.028520336,50.268227,28.628815,0.6157568,1
0.1542896,50.247852,28.661087,0.8099963,1
2.3886728,50.247917,28.64969,1.0505843,1
0.35695443,50.256454,28.696457,1.2789832,1
36.980217,50.279667,28.647877,1.1847912,1
23.30572,50.260445,28.692314,0.93634546,1
0.38696936,50.252636,28.712187,1.0013441,1
4.9953456,50.243187,28.688934,0.55382425,1
17.488613,50.255287,28.658844,0.9816574,1
0.2973705,50.261856,28.615536,0.9802419,1
30.944216,50.279835,28.602531,1.1563542,1
0.043873955,50.27028,28.738205,0.897738,-1
40.1353,50.269768,28.667744,0.952704,1
11.142716,50.260883,28.709133,0.6190539,1
0.5944575,50.25775,28.64115,0.66905874,1
1.2626603,50.23467,28.61364,0.1618974,-1
6.6178904,50.23735,28.625914,0.054489274,-1
5.144845,50.25153,28.65337,1.9965909,1
0.7835209,50.268578,28.697672,1.9997593,1
16.358627,50.293396,28.70815,1.9995643,1
0.6123488,50.25702,28.66112,1.9997684,1
3.1345809,50.271942,28.645754,1.9998218,1
30.042053,50.2613,28.690388,1.9981779,1
2.7552526,50.248085,28.60479,1.9996275,1
35.55475,50.25947,28.67081,1.9986871,1
13.723368,50.253056,28.688204,1.9991813,1
0.79457754,50.27503,28.714485,1.9985389,1
16.26528,50.284847,28.662853,1.9285264,1
6.0892377,50.251053,28.652977,1.996518,1
0.57177454,50.271275,28.701797,1.99977,1
12.071823,50.295555,28.710192,1.9996613,1
1.1514001,50.248,28.678772,1.9997662,1
1.5883855,50.26988,28.644104,1.9998492,1
22.156572,50.25942,28.678062,1.9976839,1
9.508374,50.239784,28.624681,1.999573,1
23.193827,50.25806,28.668066,1.9994642,1
38.030426,50.270355,28.658604,1.9974947,1
0.4145015,50.25228,28.709108,1.9983237,1
33.556316,50.27245,28.658144,1.984282,1
5.4854035,50.25157,28.653809,1.9965338,1
15.50837,50.251495,28.661064,1.9991964,1
40.60463,50.261208,28.68797,1.9994266,1
