currentStatus,speed,latitude,longitude,anomaly
3.0,25.47517,43.452393,-3.8248427,1
2.9999843,37.520325,43.440437,-3.8769722,1
2.9999652,3.7007751,43.462532,-3.8115346,1
2.9999943,9.032624,43.47039,-3.800494,1
3.0,3.4954414,43.473114,-3.8010638,1
3.0,0.06112385,43.474964,-3.8179598,1
2.0001965,12.904001,43.474213,-3.8080375,1
3.0,18.295475,43.47704,-3.7974446,1
2.0000007,14.8806095,43.47804,-3.7812388,-1
2.9999857,2.610194,43.46492,-3.8015504,1
3.0,38.95831,43.460728,-3.786206,1
2.0632699,24.299835,43.444572,-3.8576736,-1
3.0,43.417946,43.473167,-3.8110259,1
2.9998868,41.82344,43.448322,-3.8743477,1
2.999999,6.1043143,43.466095,-3.8092225,1
2.994018,26.985722,43.462116,-3.794865,1
3.0,3.3742309,43.47536,-3.795534,1
2.829756,19.213093,43.4512,-3.8365536,1
3.0,9.399685,43.47538,-3.789404,1
2.000008,7.381677,43.475437,-3.7830014,1
3.0,6.5832195,43.473743,-3.7944274,1
3.0,25.572447,43.45533,-3.7844436,-1
3.0,23.412142,43.46968,-3.8473637,1
2.999999,11.444013,43.442104,-3.8774328,-1
2.9983342,0.6029721,43.46942,-3.8171215,1
2.9999983,0.1399299,43.466488,-3.7983027,1
3.0,9.42131,43.45066,-3.7900298,-1
3.0,2.1601918,43.445755,-3.87448,-1
2.9999988,1.142931,43.479992,-3.8052683,-1
2.000018,6.335026,43.478497,-3.7859795,1
2.9053802,2.3373294,43.460648,-3.7901165,-1
2.9999998,10.626413,43.456097,-3.7793436,-1
3.0,24.251228,43.457794,-3.7906573,-1
2.0138116,0.12627792,43.475815,-3.7994437,1
3.0,0.4122823,43.45911,-3.8318653,1
3.0,0.45567548,43.459,-3.815381,1
3.0,5.9216423,43.44782,-3.8602493,1
2.9999983,31.574987,43.451267,-3.8701897,1
2.9999783,33.35247,43.47541,-3.8417044,-1
2.9999945,17.21467,43.457203,-3.8159456,1
3.0,11.996616,43.4763,-3.7877402,1
3.0,33.728848,43.4656,-3.8387644,1
3.0,34.53659,43.465008,-3.7853065,1
3.0,39.202896,43.459957,-3.8450289,1
2.0040872,24.79284,43.445084,-3.8612158,-1
2.999961,1.7980993,43.459595,-3.7891033,-1
2.999475,14.558642,43.448936,-3.8694396,1
2.9999998,37.98181,43.45246,-3.8501964,1
2.9999998,12.640975,43.470055,-3.787526,1
2.0349598,34.272076,43.471355,-3.7866292,-1
3.0,18.61715,43.479786,-3.8073387,1
2.9999995,22.574142,43.46904,-3.791245,1
2.9999998,32.604813,43.467926,-3.8067243,1
2.9999995,21.983711,43.450798,-3.8277442,1
2.999999,26.976053,43.46491,-3.8397276,1
3.0,8.920236,43.462376,-3.811758,1
3.0,1.0252593,43.456463,-3.8309162,1
3.0,5.1471834,43.452293,-3.8638115,1
3.0,3.10955,43.473156,-3.7873924,1
2.9995604,3.4820435,43.468746,-3.7890325,1
2.9999995,15.679649,43.473682,-3.8167138,1
2.9999998,13.932547,43.457092,-3.7997754,1
2.999995,28.864996,43.459156,-3.816665,1
2.9999597,24.93154,43.449074,-3.8508828,1
2.9999976,8.102207,43.473442,-3.8571312,-1
2.9999995,2.2546613,43.467175,-3.8546455,1
2.0001805,24.891745,43.446285,-3.8634918,-1
3.0,13.165787,43.463837,-3.7907228,1
2.9984682,27.963724,43.447037,-3.8704255,1
2.9999995,35.99048,43.453033,-3.8335514,1
2.9999986,9.8526945,43.46219,-3.7991831,1
2.9990907,19.146767,43.46718,-3.8122733,1
3.0,14.777462,43.457836,-3.840952,1
2.9999983,16.13071,43.45677,-3.7841215,-1
2.9997914,35.24032,43.450153,-3.7932057,-1
2.9999995,10.926879,43.45931,-3.8142347,1
3.0,2.8894608,43.458138,-3.8508449,1
3.0,7.8142805,43.463768,-3.8056805,1
3.0,9.822354,43.458233,-3.8288717,1
3.0,8.356919,43.45703,-3.8081527,1
3.0,0.32576773,43.470634,-3.810751,1
2.9997034,1.1995232,43.46401,-3.809373,1
2.9999995,20.227802,43.47316,-3.8131719,1
2.9999998,20.81684,43.4557,-3.8157086,1
2.9999855,29.72148,43.457012,-3.812442,1
2.9991953,25.741972,43.454597,-3.8490782,1
2.9999993,4.346517,43.47269,-3.8609834,-1
2.9999995,2.4020524,43.469795,-3.8446715,-1
2.9999497,23.564716,43.44353,-3.833589,1
2.9999928,45.256096,43.44489,-3.8337502,1
2.9999998,41.155785,43.479065,-3.7957788,-1
2.9999979,0.1501477,43.47592,-3.790989,1
2.9996655,37.781826,43.472206,-3.8001056,1
3.0,4.83405,43.477226,-3.7944665,1
2.232958,33.532913,43.460114,-3.8206944,-1
3.0,22.65171,43.476032,-3.7878144,1
2.0000024,10.520337,43.47892,-3.782396,1
3.0,4.265633,43.471996,-3.8096871,1
3.0,34.869858,43.45782,-3.790972,1
3.0,22.172623,43.469055,-3.8481262,1
2.9999936,1.1698707,43.481113,-3.7996354,-1
3.0,22.582441,43.442738,-3.8575127,1
3.0,28.453548,43.47482,-3.7824554,1
2.9999983,0.029757716,43.460342,-3.8021092,1
2.000051,23.029112,43.452244,-3.8392832,1
2.9999998,4.8941545,43.466072,-3.7902546,1
2.9999475,13.739964,43.46413,-3.8100677,1
2.9999998,39.083008,43.4673,-3.8047378,1
2.9999976,27.109756,43.450397,-3.809845,-1
2.9999986,15.432066,43.46481,-3.831954,1
2.000182,24.900206,43.446274,-3.8635015,-1
3.0,14.676005,43.464222,-3.7917163,1
2.9962885,27.745382,43.447315,-3.8711658,1
3.0,19.54118,43.46156,-3.8080394,1
2.9999564,3.6126294,43.458588,-3.8106284,1
2.9999998,3.0083086,43.469242,-3.8067257,1
2.9061413,20.887905,43.444195,-3.8395922,1
3.0,10.229096,43.46951,-3.7976372,1
2.9998894,20.283136,43.45612,-3.8150492,1
2.9999998,24.886082,43.46258,-3.8104064,1
2.9999993,9.6011,43.45291,-3.8156917,-1
3.0,34.454704,43.47287,-3.8310997,1
2.9999945,28.832478,43.44168,-3.8774958,1
2.9976199,0.9167378,43.467964,-3.8246067,1
2.9999986,0.46123978,43.46527,-3.7975366,1
3.0,1.5627412,43.4599,-3.8099446,1
3.0,0.19721015,43.448734,-3.8759055,-1
2.9999986,0.7875207,43.47826,-3.8130882,-1
2.0000086,6.1570873,43.475388,-3.7867174,1
2.0237875,2.738703,43.459923,-3.7865283,-1
3.0,7.9747086,43.458115,-3.781561,-1
3.0,27.589859,43.45482,-3.7896023,-1
3.0,4.627036,43.462685,-3.8061695,1
3.0,23.943926,43.455723,-3.8295596,1
3.0,21.55794,43.46774,-3.7833056,1
3.0,0.12391474,43.474094,-3.8090112,1
2.9998515,0.6938836,43.461636,-3.822725,1
3.0,19.704504,43.47403,-3.8098617,1
3.0,19.446718,43.451553,-3.8484337,1
2.9999533,31.905834,43.45902,-3.8239882,1
2.9883065,29.285282,43.45787,-3.842658,1
2.9999995,3.187911,43.472206,-3.8615868,-1
2.9999998,1.8303663,43.47077,-3.8354669,1
3.0,31.90959,43.466858,-3.826597,1
2.999989,32.952328,43.44078,-3.8774264,1
2.998901,1.651408,43.465527,-3.8181093,1
2.9999976,2.1729884,43.469994,-3.7938697,1
3.0,1.2283919,43.467422,-3.8042846,1
3.0,0.1600005,43.459927,-3.8667877,1
2.999999,0.371014,43.470985,-3.8347285,-1
2.0631967,23.348902,43.476124,-3.785165,-1
2.0000134,1.9236984,43.466503,-3.780998,-1
3.0,0.66214657,43.459568,-3.79329,-1
3.0,29.739136,43.45374,-3.7937427,-1
3.0,16.884912,43.466194,-3.8509643,1
2.9999995,7.6794252,43.44163,-3.877322,-1
2.998811,0.6838582,43.468845,-3.8084826,1
2.9999986,0.12174515,43.46717,-3.7968981,1
3.0,9.898501,43.449932,-3.787953,-1
3.0,3.5605717,43.444946,-3.8737092,-1
2.999999,1.4946519,43.47998,-3.8017612,-1
2.0000224,6.48397,43.478832,-3.7848196,1
2.9504273,2.2960567,43.461803,-3.7894332,1
2.9999998,10.164962,43.456173,-3.7792373,-1
3.0,24.049562,43.45819,-3.7903607,-1
3.0,5.995212,43.463272,-3.8057277,1
3.0,19.567078,43.457073,-3.8291492,1
3.0,16.089819,43.46388,-3.7880356,1
3.0,0.19234478,43.47357,-3.8148475,1
2.9997807,0.72543365,43.4636,-3.8169103,1
2.9999998,20.738731,43.473633,-3.8116837,1
3.0,20.26106,43.45399,-3.836641,1
2.9999733,31.231543,43.457462,-3.814622,1
2.9921155,29.706518,43.456406,-3.8443282,1
2.9999995,3.4828877,43.47223,-3.8609846,-1
2.9999995,1.8271296,43.47015,-3.8408322,1
3.0,23.650372,43.44728,-3.8250082,1
2.9999855,42.188942,43.440647,-3.8753629,-1
2.9999998,24.93792,43.47202,-3.7996373,1
2.9999998,0.25804207,43.464947,-3.8123162,1
2.9999752,42.659237,43.471363,-3.7967627,1
3.0,0.46283656,43.468983,-3.795952,1
2.0002108,23.084341,43.46148,-3.7950242,-1
3.0,12.49798,43.477283,-3.8008227,1
2.0001686,14.0169525,43.481174,-3.7831733,-1
2.9999998,5.8006253,43.47358,-3.7904892,1
3.0,43.194637,43.462852,-3.7863114,1
3.0,15.172021,43.46515,-3.851772,1
2.9999995,6.89524,43.441494,-3.8772876,-1
2.9987688,0.72869456,43.468544,-3.8059444,1
2.9999979,0.109114856,43.469425,-3.7949128,1
3.0,18.63162,43.45257,-3.7830353,-1
3.0,6.8625183,43.444416,-3.8725834,-1
2.999999,1.6031536,43.48026,-3.7998075,-1
2.0000453,5.815296,43.48007,-3.784817,1
2.9933615,2.0022871,43.46474,-3.790199,1
2.9999998,10.338748,43.456867,-3.7790992,-1
3.0,23.581728,43.4597,-3.790737,1
2.0002809,24.984543,43.446014,-3.863351,-1
2.9999974,6.953176,43.461952,-3.7885637,1
2.9996881,26.396883,43.447014,-3.8676696,1
2.999998,42.026558,43.448723,-3.8374908,1
2.9999995,15.173085,43.460476,-3.7856762,-1
2.9337573,32.288074,43.46742,-3.7900434,1
3.0,20.669445,43.478054,-3.8216488,1
2.9999998,10.330666,43.46331,-3.7860603,1
2.9999776,35.585445,43.46211,-3.798745,1
2.9999993,19.979982,43.4593,-3.8015037,1
2.9999998,11.248043,43.46046,-3.8440647,1
2.000618,25.074791,43.445644,-3.8629007,-1
3.0,17.545645,43.465443,-3.7924454,1
2.9933705,29.241615,43.44819,-3.8720753,1
3.0,10.725446,43.45834,-3.7997785,1
2.9995604,5.033174,43.457085,-3.8057256,1
3.0,2.3811033,43.46822,-3.8029504,1
2.9238591,16.009335,43.444305,-3.8376892,-1
3.0,4.099998,43.470314,-3.7906926,1
2.9910727,31.197104,43.45559,-3.7960148,-1
3.0,19.307152,43.4696,-3.7959146,1
2.9999998,1.5623387,43.455048,-3.8135524,-1
2.9999983,23.121586,43.44409,-3.82807,-1
2.9999955,45.092457,43.44307,-3.8509116,1
2.9999995,41.599686,43.478283,-3.7971387,-1
2.999998,0.15872985,43.474304,-3.7918384,1
2.999325,37.42216,43.47221,-3.7990026,1
3.0,4.0901356,43.47748,-3.7966065,1
2.147162,33.048862,43.461224,-3.8209693,-1
3.0,25.397999,43.47683,-3.7902856,1
2.000002,11.2500725,43.47904,-3.7827957,1
3.0,3.9342766,43.47198,-3.8119571,1
3.0,33.63172,43.457787,-3.7911906,1
2.000189,24.903912,43.446255,-3.8634808,-1
2.9999998,11.497588,43.463406,-3.789811,1
2.998626,27.979057,43.446915,-3.86985,1
2.9999995,35.684563,43.455776,-3.8298898,1
2.9999986,9.53099,43.461483,-3.8002908,1
2.9978638,15.654206,43.470028,-3.8123407,1
3.0,11.053314,43.45661,-3.8450024,1
2.9999983,16.036327,43.45631,-3.7860508,-1
2.9999557,34.28177,43.451763,-3.7968073,-1
2.9999993,13.862742,43.454914,-3.8178852,1
2.9999998,6.473627,43.461296,-3.848907,1
2.452117,0.10777388,43.47176,-3.8078554,-1
3.0,2.907181,43.465466,-3.8289034,1
3.0,4.43656,43.455734,-3.8052967,-1
3.0,3.7709305,43.460594,-3.830053,1
2.9999998,21.273594,43.459553,-3.8456182,1
2.9999983,10.28291,43.460743,-3.7810733,-1
2.9999986,18.84424,43.470444,-3.7904925,1
3.0,27.018993,43.474266,-3.7850263,1
3.0,22.68368,43.443676,-3.8620858,1
2.9999852,26.420118,43.457943,-3.869843,1
2.999721,25.238708,43.46446,-3.8480153,1
2.9999998,23.115791,43.445244,-3.82587,-1
2.9999852,44.316467,43.44121,-3.8706765,-1
2.9999998,34.762497,43.47464,-3.794557,1
2.9999993,0.12819141,43.47378,-3.8002448,1
2.9955258,44.05194,43.473896,-3.7898316,-1
3.0,3.396625,43.47752,-3.8003945,1
2.0093057,25.019678,43.468224,-3.8069825,-1
3.0,29.749496,43.479485,-3.7978961,1
2.0000055,14.500771,43.48013,-3.7825332,-1
2.9999998,3.9665267,43.47274,-3.8056407,1
3.0,39.11807,43.459335,-3.7899296,1
2.0548382,24.244417,43.44456,-3.8580596,-1
2.9999828,1.2689992,43.459026,-3.7872078,-1
2.9998927,12.354857,43.447422,-3.8680003,1
2.9999995,39.273464,43.44783,-3.8540092,1
2.9999995,10.104238,43.468597,-3.7860968,1
2.1394815,27.490595,43.469963,-3.783591,-1
3.0,33.01372,43.481228,-3.793532,-1
3.0,18.91858,43.472797,-3.788536,1
2.9999998,32.755978,43.468304,-3.8151011,1
2.9999998,26.801273,43.45968,-3.8113678,1
2.9999995,31.359344,43.46407,-3.8361425,1
3.0,5.181025,43.46295,-3.80595,1
3.0,23.308924,43.455864,-3.8298512,1
3.0,20.621016,43.467033,-3.7840614,1
3.0,0.13889208,43.474064,-3.8109906,1
2.999819,0.6878465,43.46233,-3.8211575,1
3.0,20.131018,43.474003,-3.8101685,1
3.0,19.557924,43.452003,-3.8469946,1
2.9999578,31.748405,43.458775,-3.8213654,1
2.9874268,29.681274,43.45759,-3.842718,1
2.9999995,3.1372924,43.472263,-3.8611445,-1
2.9999998,1.7721113,43.470295,-3.83733,1
3.0,25.608822,43.45275,-3.824858,1
2.999984,37.289825,43.440434,-3.8770092,1
2.999999,7.7108946,43.466896,-3.8110948,1
2.999999,0.88723934,43.460068,-3.823122,1
2.9999998,20.127522,43.46776,-3.8052194,1
3.0,0.09476831,43.468185,-3.8047447,1
2.0002775,18.448036,43.46626,-3.793035,-1
3.0,16.733534,43.478428,-3.7996874,1
2.000073,13.157224,43.48007,-3.7827933,1
2.999999,4.4987965,43.47036,-3.7908912,1
3.0,42.89696,43.462677,-3.7847674,-1
3.0,24.320627,43.45203,-3.8264244,1
2.9999943,4.5945525,43.468628,-3.7865465,1
2.999999,27.054344,43.442047,-3.8523045,1
3.0,24.23479,43.474663,-3.7931538,1
2.9999983,0.029922862,43.45953,-3.8086715,1
2.0000157,17.690273,43.46241,-3.8310812,1
2.9999993,1.4972627,43.459667,-3.792692,-1
2.9999666,22.578365,43.461933,-3.7991323,1
3.0,40.99251,43.474445,-3.785936,-1
3.0,22.122223,43.446102,-3.839867,1
2.999997,21.767008,43.463684,-3.8357463,1
3.0,5.86933,43.45767,-3.8547816,1
3.0,0.31461704,43.481014,-3.7980802,-1
2.9999998,16.393204,43.442253,-3.87051,-1
3.0,26.555763,43.47395,-3.781644,1
2.9999976,0.08640787,43.46949,-3.7929208,1
2.0007815,32.573105,43.463676,-3.815749,-1
3.0,15.362521,43.472126,-3.7930765,1
2.9999979,15.196026,43.46357,-3.8309526,1
2.9999971,36.61089,43.45746,-3.8262496,1
2.999989,24.626623,43.457478,-3.8197103,1
2.999999,4.3258533,43.465946,-3.854031,1
3.0,8.60801,43.46382,-3.8060923,1
3.0,6.426708,43.45787,-3.8305724,1
3.0,6.869926,43.455227,-3.8202622,1
3.0,0.41723052,43.469757,-3.8069768,1
2.9995584,1.680978,43.464157,-3.8061204,1
2.9999995,19.887644,43.473198,-3.8134272,1
2.9999995,20.376621,43.456276,-3.8098595,1
2.9999883,29.545755,43.45756,-3.8132358,1
2.9996853,24.221773,43.453754,-3.8509862,1
2.999999,4.9042435,43.47306,-3.8606157,-1
2.9999995,2.6107478,43.469334,-3.8467846,1
2.999995,1.009418,43.460056,-3.8091989,1
3.0,21.713152,43.457733,-3.8269837,1
3.0,22.979414,43.46927,-3.7813945,1
3.0,0.060802076,43.47517,-3.7932308,1
2.9999914,1.3320255,43.457687,-3.8309038,1
3.0,10.31474,43.475037,-3.802284,1
2.9999998,15.220165,43.443054,-3.8654866,1
2.9999833,25.912708,43.471405,-3.8517258,-1
2.9889,21.59018,43.45679,-3.8439817,1
2.9999995,3.5216684,43.469723,-3.8645558,-1
2.9999998,3.3060706,43.471306,-3.8387718,-1
2.9999993,22.399353,43.444397,-3.8287864,-1
2.9999936,2.7288787,43.461296,-3.784641,-1
2.9999871,20.766205,43.44238,-3.8591926,1
3.0,21.381815,43.471615,-3.811164,1
2.9999988,0.05011431,43.46273,-3.811626,1
2.0000503,20.702251,43.469215,-3.8141904,-1
2.9999998,2.6082232,43.46684,-3.7981117,1
2.999988,27.746544,43.46355,-3.801029,1
3.0,40.37649,43.473522,-3.7856615,1
3.0,20.658577,43.445198,-3.8442023,1
2.9999967,18.739563,43.462772,-3.8471763,1
2.999999,23.0781,43.44429,-3.8273966,-1
2.999986,44.948635,43.44207,-3.86179,1
2.9999998,37.726704,43.47613,-3.7934968,1
2.9999983,0.10790552,43.475918,-3.7953696,1
2.9980004,42.66512,43.4729,-3.794175,1
3.0,4.4681396,43.477753,-3.7983902,1
2.0515592,28.854628,43.464687,-3.8153067,-1
3.0,29.811972,43.478466,-3.793473,1
2.0000021,12.3978815,43.479366,-3.7828138,1
3.0,3.5637143,43.471706,-3.8121202,1
3.0,36.44148,43.458336,-3.791397,1
2.0148385,0.12526196,43.475754,-3.7996294,1
3.0,0.3326215,43.45726,-3.8312528,1
3.0,0.38278902,43.457153,-3.8240538,1
3.0,6.3803415,43.44618,-3.8626192,1
2.9999983,30.961548,43.453003,-3.8696482,1
2.9999874,33.007076,43.474236,-3.832098,1
2.9999962,19.623259,43.459763,-3.8099234,1
3.0,12.37393,43.47628,-3.7886467,1
3.0,33.964653,43.4634,-3.842195,1
3.0,34.08264,43.464718,-3.7870982,1
2.9999998,39.726265,43.464146,-3.840664,1
2.9999988,1.7157018,43.460682,-3.808304,1
3.0,23.477226,43.456318,-3.8279977,1
3.0,23.45843,43.4694,-3.781417,1
2.9999998,0.05857687,43.47486,-3.792697,1
2.9999921,1.2788212,43.457127,-3.8328989,1
3.0,10.314017,43.474686,-3.8035858,1
2.9999998,13.979797,43.443253,-3.8657813,1
2.9999833,25.288319,43.471077,-3.8537903,-1
2.984292,22.129648,43.456757,-3.8457904,1
2.9999995,3.424919,43.46988,-3.8644512,-1
2.9999998,2.954731,43.471054,-3.8363476,1
3.0,8.691223,43.46381,-3.8061764,1
3.0,6.565799,43.457703,-3.831417,1
3.0,7.067665,43.4552,-3.8198009,1
3.0,0.41644415,43.46982,-3.8066652,1
2.9995215,1.7005106,43.464108,-3.8059945,1
2.9999995,20.006378,43.473213,-3.8132322,1
2.9999998,20.387182,43.456264,-3.810093,1
2.999988,29.66139,43.45755,-3.8133376,1
2.9996529,24.249023,43.45366,-3.851155,1
2.999999,4.855689,43.473083,-3.860715,-1
2.9999995,2.570972,43.46929,-3.8469386,1
2.976788,23.858305,43.44375,-3.8465593,1
3.0,45.078068,43.466114,-3.79874,1
2.9999988,43.89552,43.455433,-3.8550105,1
2.9999988,14.877887,43.46547,-3.786596,1
2.9989843,37.066257,43.469604,-3.795063,1
3.0,3.0631256,43.476513,-3.7978544,1
2.3824708,24.744244,43.452675,-3.8346128,-1
3.0,15.0581,43.476093,-3.791593,1
2.0000038,8.687733,43.477432,-3.7837124,1
3.0,4.364606,43.47286,-3.8017719,1
3.0,27.7425,43.456253,-3.7876904,-1
2.0212064,0.12069321,43.475456,-3.8005402,1
3.0,0.36279416,43.457085,-3.8308206,1
3.0,0.4767709,43.454224,-3.8385355,1
3.0,7.574304,43.444675,-3.8628728,-1
2.999998,31.012972,43.45656,-3.8674376,1
2.9999974,30.00998,43.471333,-3.8080833,1
2.9999988,27.0901,43.465973,-3.8029366,1
3.0,16.293718,43.475773,-3.7895772,1
3.0,33.400223,43.457935,-3.850622,1
3.0,32.093746,43.468143,-3.7871866,1
2.9999995,36.857723,43.467052,-3.8341794,1
3.0,30.63229,43.472866,-3.8409364,-1
2.9999979,18.561598,43.442448,-3.8775048,-1
2.9972303,0.614389,43.4695,-3.8246372,1
2.9999976,0.16756031,43.466724,-3.79914,1
3.0,10.585695,43.452545,-3.790663,-1
3.0,1.4087616,43.446686,-3.8750243,-1
2.999998,0.8329002,43.480183,-3.8084443,-1
2.0000165,6.065719,43.47882,-3.7873344,1
2.8896806,2.333693,43.460712,-3.7910795,-1
2.9999998,10.893683,43.456554,-3.7793996,-1
3.0,24.7493,43.45834,-3.7909582,-1
2.999558,0.25489235,43.46159,-3.8107178,1
3.0,13.949933,43.462315,-3.826044,1
3.0,18.860798,43.46802,-3.782316,1
3.0,0.16806398,43.47584,-3.8126173,1
2.9999561,1.455592,43.463055,-3.8263824,1
3.0,7.9468307,43.476467,-3.7998953,1
3.0,15.753843,43.466106,-3.8059018,1
3.0,25.960045,43.462753,-3.808766,1
2.9999983,31.973822,43.444237,-3.8469515,1
2.999995,23.775753,43.474957,-3.8519206,-1
2.9999783,8.655123,43.45651,-3.85371,1
3.0,7.033578,43.463596,-3.8056056,1
3.0,13.707976,43.458076,-3.8284671,1
3.0,10.750449,43.459423,-3.7980316,1
3.0,0.2630642,43.47187,-3.8134089,1
2.9997563,0.92273355,43.4639,-3.8123658,1
2.9999995,20.611446,43.473213,-3.8130608,1
2.9999998,20.975037,43.455265,-3.82225,1
2.9999824,30.219984,43.457,-3.8119285,1
2.9978876,27.244596,43.455025,-3.8475072,1
2.9999995,3.9467075,43.47252,-3.8610256,-1
2.9999995,2.152897,43.469948,-3.8429017,-1
3.0,23.175201,43.448914,-3.8265958,1
2.9999945,4.146434,43.466534,-3.7860088,1
2.9999983,25.654121,43.442055,-3.8541195,1
3.0,22.933939,43.47406,-3.7959328,1
2.9999986,0.032249104,43.46029,-3.8092027,1
2.0000222,17.918573,43.464638,-3.826685,1
2.9999995,1.6222135,43.46095,-3.7941844,1
2.9999738,22.411884,43.462498,-3.799763,1
3.0,40.90158,43.473927,-3.7860277,-1
3.0,21.766014,43.44504,-3.8396225,1
2.9999967,20.142054,43.464138,-3.8382223,1
3.0,22.544788,43.446533,-3.8269105,-1
2.9999936,3.6560109,43.46418,-3.785341,1
2.9999955,24.000473,43.44215,-3.8557162,1
3.0,22.023582,43.47327,-3.801483,1
2.9999986,0.03751753,43.461494,-3.810507,1
2.0000246,19.97426,43.466587,-3.8225362,-1
2.9999995,1.7587842,43.46234,-3.7951248,1
2.9999776,24.71304,43.462368,-3.799794,1
3.0,40.66371,43.474422,-3.7849376,-1
3.0,20.405354,43.445732,-3.8431058,1
2.9999967,19.939423,43.462498,-3.8435214,1
2.000897,25.062334,43.445515,-3.8626113,-1
3.0,22.30479,43.466553,-3.796448,1
2.994476,31.075558,43.4481,-3.8724647,1
2.9999998,8.131498,43.457268,-3.7961664,-1
2.9987211,6.3254023,43.45643,-3.8016331,-1
3.0,2.5361314,43.469162,-3.80107,1
2.9334993,13.10883,43.44496,-3.837996,-1
3.0,3.5997403,43.47113,-3.7902436,1
2.996175,26.634853,43.460785,-3.795225,1
3.0,13.484459,43.468315,-3.7939265,1
2.9999998,0.94660723,43.45612,-3.8078303,-1
2.0150096,0.12510565,43.475746,-3.7996595,1
3.0,0.44024625,43.45943,-3.831875,1
3.0,0.48363325,43.458828,-3.8154402,1
3.0,6.066367,43.447563,-3.8607366,1
2.9999983,31.528202,43.451427,-3.8703215,1
2.9999785,33.365437,43.475197,-3.8407109,-1
2.9999948,17.436071,43.457424,-3.8153548,1
3.0,12.114686,43.476295,-3.7877877,1
3.0,33.736332,43.4654,-3.83914,1
3.0,34.465225,43.464813,-3.7856846,1
3.0,39.369102,43.4609,-3.8441637,1
2.288709,24.0391,43.444305,-3.8550014,-1
3.0,44.446804,43.472294,-3.805028,1
2.999994,43.160297,43.451393,-3.869794,-1
2.9999986,10.035157,43.46596,-3.795825,1
2.9967778,34.142963,43.466408,-3.7932951,1
3.0,3.0773509,43.476295,-3.7970562,1
2.5574582,22.117437,43.452126,-3.8360977,-1
3.0,12.606158,43.47585,-3.79073,1
2.0000048,8.068499,43.47657,-3.7835023,1
3.0,5.2865887,43.473324,-3.8001144,1
3.0,25.456493,43.455383,-3.7862265,-1
3.0,31.913782,43.473312,-3.8390758,-1
2.9999974,20.599707,43.442417,-3.877512,-1
2.9968638,0.6404577,43.469406,-3.8254676,1
2.9999976,0.17710909,43.466717,-3.799336,1
3.0,9.95124,43.453007,-3.7915628,-1
3.0,1.1970637,43.446854,-3.8751638,-1
2.999998,0.77474624,43.480186,-3.8091075,-1
2.0000157,6.0258126,43.47879,-3.787554,1
2.870585,2.3459692,43.46055,-3.7910788,-1
2.9999998,11.051793,43.456715,-3.7794209,-1
3.0,24.883457,43.45845,-3.7909098,1
3.0,6.4697394,43.463432,-3.8056486,1
3.0,16.096355,43.457874,-3.8282785,1
3.0,12.549012,43.461273,-3.7930465,1
3.0,0.22858155,43.472675,-3.8146496,1
2.9997811,0.8147183,43.46385,-3.8143938,1
2.9999995,20.487425,43.47344,-3.8121827,1
2.9999998,20.434565,43.45472,-3.8287518,1
2.9999795,30.680159,43.45683,-3.813143,1
2.996429,28.70948,43.455906,-3.8455677,1
2.9999995,3.7823849,43.472195,-3.8612149,-1
2.9999995,1.9828421,43.470375,-3.8418477,-1
3.0,32.53602,43.473495,-3.8379867,-1
2.9999974,21.74726,43.442406,-3.8775094,1
2.9974895,0.6485586,43.469234,-3.8262203,1
2.9999983,0.21325496,43.464867,-3.8004446,1
3.0,4.23599,43.45353,-3.802088,-1
3.0,0.5306591,43.44689,-3.875665,-1
2.9999983,0.7131043,43.47954,-3.8103259,-1
2.0000114,6.1504574,43.4772,-3.7871535,1
2.5067556,2.4752686,43.458397,-3.7891135,-1
2.9999998,10.8211155,43.45639,-3.7796872,-1
3.0,25.364225,43.456856,-3.7900474,-1
2.0557034,0.112087436,43.47456,-3.8029017,1
3.0,0.76305395,43.46057,-3.8307838,1
3.0,1.1443754,43.452858,-3.8371055,1
3.0,7.187402,43.446815,-3.8561304,1
2.999999,30.735931,43.46322,-3.8581579,1
2.9999988,18.4745,43.46625,-3.7853596,1
2.9999998,32.22549,43.47359,-3.7951279,1
3.0,34.47369,43.475616,-3.7862914,1
3.0,24.897083,43.45027,-3.8650942,1
2.9999933,25.919184,43.461742,-3.8691359,1
2.9996176,31.519918,43.465206,-3.845046,1
2.9999998,3.753798,43.462215,-3.8066068,1
3.0,25.08137,43.455,-3.82978,1
3.0,23.486439,43.469032,-3.7820232,1
3.0,0.0754205,43.474167,-3.7983284,1
2.9999638,0.87176466,43.45813,-3.8297646,1
3.0,16.214647,43.4742,-3.8078868,1
3.0,16.711384,43.447186,-3.8580828,1
2.99996,29.52379,43.46411,-3.8396354,1
2.9831123,27.159153,43.45728,-3.8441873,1
2.9999995,3.1692784,43.47189,-3.8621373,-1
2.9999998,1.9345386,43.471024,-3.8285015,1
2.5343451,0.10855582,43.471367,-3.8083324,-1
3.0,3.1561692,43.465405,-3.8285084,1
3.0,4.831541,43.45548,-3.8054602,-1
3.0,3.9898772,43.46003,-3.8328037,1
2.9999998,22.651552,43.45875,-3.8482244,1
2.9999986,10.404256,43.461887,-3.7814305,-1
2.9999988,18.57573,43.470566,-3.7912753,1
3.0,28.489872,43.47444,-3.7849529,1
3.0,22.222933,43.444153,-3.8631482,1
2.9999838,26.318317,43.458267,-3.87036,1
